ANO_ELEICAO,NUM_TURNO,SIGLA_UF,SIGLA_UE,CODIGO_CARGO,DESCRICAO_CARGO,NOME_CANDIDATO,NUMERO_CANDIDATO,NUMERO_PARTIDO,SIGLA_PARTIDO
2014,1,BA,BA,6,DEPUTADO FEDERAL,MARIO LUCIO MOREIRA DE OLIVEIRA,7077,70,PT do B
2014,1,BA,BA,6,DEPUTADO FEDERAL,DURVAL QUEIROZ ALVES NETO,4411,44,PRP
2014,1,BA,BA,6,DEPUTADO FEDERAL,MARIO CLEBER DE MENEZES COSTA,4504,45,PSDB
2014,1,BA,BA,6,DEPUTADO FEDERAL,MAURICIO GONÇALVES TRINDADE,9090,90,PROS
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSE CARLOS SILVA MALTA,1911,19,PTN
2014,1,BA,BA,6,DEPUTADO FEDERAL,CARLITO FERREIRA PEREIRA DOS SANTOS,2233,22,PR
2014,1,BA,BA,6,DEPUTADO FEDERAL,VALDEMIR ALMEIDA DO ROSARIO,5144,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,PAULO VELLOSO DANTAS AZI,2526,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSÉ ALVARO FRANÇA RIOS,2727,27,PSDC
2014,1,BA,BA,6,DEPUTADO FEDERAL,ANTONIO PEREIRA DE ARAUJO NETO,3651,36,PTC
2014,1,BA,BA,6,DEPUTADO FEDERAL,WELLINGTON SANTANA RAMOS JUNIOR,3621,36,PTC
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOAO LUIZ CORREIA ARGOLO DOS SANTOS,7777,77,SD
2014,1,BA,BA,6,DEPUTADO FEDERAL,ROSE KATIANI OLIVEIRA DA SILVA,2033,20,PSC
2014,1,BA,BA,6,DEPUTADO FEDERAL,YURI BITTENCOURT NEVES,2500,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,NEREU PAULO BERTOLI,1963,19,PTN
2014,1,BA,BA,6,DEPUTADO FEDERAL,EDSON SAMPAIO PIMENTA,5533,55,PSD
2014,1,BA,BA,6,DEPUTADO FEDERAL,ADILSON COSTA NOGUEIRA,3151,31,PHS
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSAFA RAMOS DOS SANTOS,5192,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSIAS GOMES DA SILVA,1312,13,PT
2014,1,BA,BA,6,DEPUTADO FEDERAL,ANGELA MARIA SANTOS DA SILVA,1914,19,PTN
2014,1,BA,BA,6,DEPUTADO FEDERAL,JAILDA CONCEIÇÃO DOS SANTOS,1932,19,PTN
2014,1,BA,BA,6,DEPUTADO FEDERAL,FERNANDO DANTAS TORRES,5528,55,PSD
2014,1,BA,BA,6,DEPUTADO FEDERAL,AFONSO BANDEIRA FLORENCE,1301,13,PT
2014,1,BA,BA,6,DEPUTADO FEDERAL,ADRIANA SILVA ROSARIO,2820,28,PRTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,JACILENE JESUS DE SOUSA,5183,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,CRISTIANE BACELAR TEGOURTI,1788,17,PSL
2014,1,BA,BA,6,DEPUTADO FEDERAL,ROBINSON SANTOS ALMEIDA,1350,13,PT
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUCIANA MARIA FERREIRA DEIRÓ,1535,15,PMDB
2014,1,BA,BA,6,DEPUTADO FEDERAL,EMILIANO JOSÉ DA SILVA FILHO,1331,13,PT
2014,1,BA,BA,6,DEPUTADO FEDERAL,MARIA DAS GRAÇAS RODRIGUES PONTES,1418,14,PTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,MOEMA ISABEL PASSOS GRAMACHO,1363,13,PT
2014,1,BA,BA,6,DEPUTADO FEDERAL,SIVAL PATROCINIO SOUZA,5007,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOAO LUIZ SILVA SANTOS,2888,28,PRTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,FRANCINEIDE DE OLIVEIRA SANTOS,2808,28,PRTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,PAULA CRISTINA DE SIQUEIRA PINHEIRO,5014,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,ALANA MARIA FERREIRA BISPO,5081,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSÉ CARLOS CARDOSO LIMA,5011,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,VALDEMIRO DA ANUNCIAÇÃO SANTOS LOPES,1707,17,PSL
2014,1,BA,BA,6,DEPUTADO FEDERAL,MARLENE MOTA SEPULVEDA BALTHAZAR DA SILVEIRA,2315,23,PPS
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUCYHELTON CARLOS DOS ANJOS COSTA,1988,19,PTN
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOCELIO RAMOS DE OLIVEIRA,4044,40,PSB
2014,1,BA,BA,6,DEPUTADO FEDERAL,CLÁUDIO PINHEIRO TABOADA,2577,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,LILIANE ACCIOLY MOACYR DE ANDRADE,2521,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,MAURINA MOACIR NASCIMENTO,2550,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUCIO QUADROS VIEIRA LIMA,1518,15,PMDB
2014,1,BA,BA,6,DEPUTADO FEDERAL,CARLOS ALBERTO SILVA DE JESUS,5102,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,JACIÁRA ZÓZIMA DE OLIVEIRA SANTANA CHAGAS PARAISO,3604,36,PTC
2014,1,BA,BA,6,DEPUTADO FEDERAL,UBIRAJARA TAVARES GOMES DOS SANTOS,2541,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSÉ SILVA SOUSA,5065,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUIS CELSO DA SILVEIRA PIMENTEL JUNIOR,2811,28,PRTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,WILLIAN ACHAN,2882,28,PRTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,WESKLEN ALEXANDRE BUENO DE OLIVEIRA,3655,36,PTC
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUIZ CARLOS BASSUMA,5133,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,ANTONIA FERREIRA DE SOUSA NETA,5091,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSE LUIZ DE SOUZA,4325,43,PV
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSEPH WALLACE FARIA BANDEIRA,4080,40,PSB
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUIZA GLAUCIA BASTOS PINHEIRO,2301,23,PPS
2014,1,BA,BA,6,DEPUTADO FEDERAL,DIVA MARIA DA SILVA,5122,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,EMANOEL FERREIRA COSTA DA ROCHA,5193,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUIZA COSTA BEZERRA,2562,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,ALECCIENE CHAVES GUSMAO,4099,40,PSB
2014,1,BA,BA,6,DEPUTADO FEDERAL,RAIMUNDO JOSE DE JESUS GONÇALVES,5119,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,CLEONILDO SANTOS TIBÚRCIO,2880,28,PRTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,ALBERTO FÁBIO FERREIRA DE SANTANA,2529,25,DEM
2014,1,BA,BA,6,DEPUTADO FEDERAL,JOSÉ AUGUSTO NOGUEIRA DA SILVA,1516,15,PMDB
2014,1,BA,BA,6,DEPUTADO FEDERAL,MARCIO MOUTINHO GONÇALVES RAMOS,3633,36,PTC
2014,1,BA,BA,6,DEPUTADO FEDERAL,ROBERTO PEREIRA DE BRITTO,1123,11,PP
2014,1,BA,BA,6,DEPUTADO FEDERAL,IRENE ROSA DE CASTRO,4318,43,PV
2014,1,BA,BA,6,DEPUTADO FEDERAL,MANOEL SANTOS LIMA,5151,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,ZEZILDA DE SOUZA RANGEL,5171,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,WALDENOR ALVES PEREIRA FILHO,1322,13,PT
2014,1,BA,BA,6,DEPUTADO FEDERAL,ANTONIO LUIZ PARANHOS RIBEIRO LEITE DE BRITO,1410,14,PTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,UILSON MAGALHAES SILVA,5089,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,MAIARA SANTOS DE CARVALHO,5059,50,PSOL
2014,1,BA,BA,6,DEPUTADO FEDERAL,DERISVALDO DA SILVA BONFIM,2800,28,PRTB
2014,1,BA,BA,6,DEPUTADO FEDERAL,LANDISVALTH DOS SANTOS LIMA,4055,40,PSB
2014,1,BA,BA,6,DEPUTADO FEDERAL,GENIVALDO PEREIRA DO NASCIMENTO,1789,17,PSL
2014,1,BA,BA,6,DEPUTADO FEDERAL,RICARDO SILVA BARBOSA,7007,70,PT do B
2014,1,BA,BA,6,DEPUTADO FEDERAL,MAURO PEDRO FERREIRA MACHADO,4433,44,PRP
2014,1,BA,BA,6,DEPUTADO FEDERAL,NEIDE AZEVEDO DE JESUS ARAUJO,2347,23,PPS
2014,1,BA,BA,6,DEPUTADO FEDERAL,ULDURICO ALENCAR PINTO,3637,36,PTC
2014,1,BA,BA,6,DEPUTADO FEDERAL,BARBARA CHRISTIANE COSTA REHEM,3166,31,PHS
2014,1,BA,BA,6,DEPUTADO FEDERAL,ERIKA SCHUENEMANN CEDRAZ,5181,51,PEN
2014,1,BA,BA,6,DEPUTADO FEDERAL,SEVERINO DE SANTANA,4467,44,PRP
2014,1,BA,BA,6,DEPUTADO FEDERAL,JEFFSON GLAUD BARRETO DE OLIVEIRA,3699,36,PTC
2014,1,BA,BA,6,DEPUTADO FEDERAL,LUIZ GONÇALVES DA CONCEIÇÃO,5158,51,PEN
